region_name,item_description,total_value,regional_total,percentage
Gujarat,00000000008100022236,9218.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100004821,9216.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100021401,9214.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100021134,9214.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100005487,9214.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100012626,9208.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100020951,9207.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100002274,9207.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100018326,9203.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100020198,9202.000000000,2896805871761.100000000,3.18E-7
Gujarat,00000000008100014470,9192.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100020325,9190.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100000236,9184.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100021988,9183.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100019905,9183.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100009892,9182.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100002273,9180.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100012956,9178.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100009340,9175.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100021369,9172.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100009685,9170.000000000,2896805871761.100000000,3.17E-7
Gujarat,00000000008100008283,9168.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100011715,9168.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100008594,9165.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100016679,9163.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100007654,9163.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100006318,9159.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100009373,9152.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100013834,9150.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100020240,9149.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100005537,9144.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100010843,9142.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100002675,9141.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100006825,9140.000000000,2896805871761.100000000,3.16E-7
Gujarat,00000000008100002846,9137.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100021146,9137.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100005048,9136.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100010732,9135.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100018760,9135.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100016892,9134.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100019186,9130.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100009269,9130.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100009577,9127.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100009689,9126.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100004941,9126.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100013188,9116.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100007149,9113.000000000,2896805871761.100000000,3.15E-7
Gujarat,00000000008100019921,9110.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100020843,9109.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100005330,9107.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100012744,9106.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100014087,9104.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100009291,9104.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100005155,9102.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100019417,9102.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100013218,9100.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100022106,9100.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100016482,9096.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100019220,9095.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100002332,9095.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100009786,9090.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100008182,9090.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100002938,9086.000000000,2896805871761.100000000,3.14E-7
Gujarat,00000000008100009995,9073.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100005428,9073.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100008370,9071.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100016594,9071.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100011453,9068.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100021405,9068.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100009744,9068.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100022196,9064.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100019545,9064.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100006322,9063.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100001955,9062.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100001961,9061.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100009810,9060.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100019190,9055.000000000,2896805871761.100000000,3.13E-7
Gujarat,00000000008100009762,9051.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100011779,9051.000000000,2896805871761.100000000,3.12E-7
Gujarat,COLD PRESSED ALMOND OIL,9048.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100019542,9046.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100022239,9046.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100009861,9046.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100021269,9046.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100010987,9042.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100009502,9042.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100012446,9042.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100021413,9042.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100003827,9039.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100022192,9033.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100012080,9033.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100004759,9032.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100021440,9029.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100020834,9029.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100009377,9029.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100022193,9029.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100013148,9027.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100005916,9027.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100018300,9025.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100014491,9024.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100014489,9024.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100009851,9024.000000000,2896805871761.100000000,3.12E-7
Gujarat,00000000008100008232,9021.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100012839,9021.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100002594,9020.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100021412,9020.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100019581,9017.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100021738,9016.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100003799,9016.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100009396,9011.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100018156,9011.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100019191,9011.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100012950,9011.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100013825,9011.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100010354,9007.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100004920,9007.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100003034,9006.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100009741,9002.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100021990,9002.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100020395,9002.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100005189,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100002667,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100005770,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100006924,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100002412,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100001206,9000.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100009997,8998.000000000,2896805871761.100000000,3.11E-7
Gujarat,00000000008100009850,8994.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100019033,8994.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100006711,8994.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100018813,8989.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009860,8985.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100006807,8985.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100008776,8985.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100020399,8983.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100003764,8983.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100019693,8981.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009657,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100002333,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100010963,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100010088,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100011062,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100006489,8980.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009763,8976.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100006709,8976.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009050,8976.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100008489,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100022018,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100016644,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009765,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100010988,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100002256,8972.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009785,8967.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100019868,8967.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100002597,8967.000000000,2896805871761.100000000,3.10E-7
Gujarat,00000000008100009764,8963.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100017948,8963.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100009849,8963.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100007180,8960.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100021298,8958.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100012215,8958.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100004203,8955.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100008253,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100022019,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100021014,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100009496,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100011798,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100009684,8954.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100000696,8953.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100005198,8953.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100020219,8952.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100011064,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100008426,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100014079,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100006515,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100021464,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100019544,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100019221,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100019192,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100008490,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100009395,8950.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100005904,8945.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100002734,8945.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100020897,8943.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100017497,8942.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100018812,8941.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100008491,8941.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100009808,8941.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100008272,8938.000000000,2896805871761.100000000,3.09E-7
Gujarat,00000000008100019035,8936.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100021138,8936.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100006178,8936.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100002206,8936.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100008183,8932.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100005104,8932.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100005434,8932.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100012293,8932.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100002822,8929.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100002607,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100007328,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100011736,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100012941,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100007992,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100022237,8928.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100011303,8925.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100011507,8923.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100005998,8923.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100002600,8923.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100014005,8919.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100021225,8919.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100019672,8919.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100021463,8914.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100020628,8914.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100005142,8914.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100018682,8914.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100009745,8914.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100005577,8910.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100003652,8910.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100009784,8910.000000000,2896805871761.100000000,3.08E-7
Gujarat,00000000008100003520,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100004998,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100010964,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100010962,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100007109,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100009501,8906.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100001855,8903.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100006292,8903.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100013417,8902.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100011447,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100011460,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100011765,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100007995,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100003313,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100006954,8901.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100003997,8897.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100021370,8897.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100006517,8897.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100012311,8892.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100009375,8892.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100022088,8892.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100022164,8892.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100021798,8892.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100021268,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100009397,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100018811,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100002255,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100011459,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100004012,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100018882,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100000728,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100021989,8888.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100017244,8887.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100005427,8884.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100022208,8879.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100021741,8879.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100005253,8879.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100008525,8879.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100002604,8879.000000000,2896805871761.100000000,3.07E-7
Gujarat,00000000008100008447,8875.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100007451,8875.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100017611,8875.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100021875,8875.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100008488,8875.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100007648,8872.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100000102,8871.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100002606,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100003867,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100014438,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100006516,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100020629,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100008526,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100014203,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100005876,8870.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100001976,8868.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100018157,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100016808,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100005907,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100007647,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100012388,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100004002,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100000614,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100011660,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100005913,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100013325,8866.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100021264,8865.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100020836,8864.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100010736,8864.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100012086,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100022191,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100010965,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100005430,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100017967,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100000981,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100012477,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100003940,8862.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100000360,8861.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100011209,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100007381,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100004042,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100004750,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100022226,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100021594,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100010986,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100016695,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100003999,8857.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100008310,8853.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100013576,8853.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100002750,8853.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100002261,8853.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100020833,8851.000000000,2896805871761.100000000,3.06E-7
Gujarat,00000000008100019024,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100011208,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100021271,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100002610,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100014663,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100002598,8848.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100002921,8845.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008524,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100010195,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100022079,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100021431,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100013826,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100021087,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100022258,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008306,8844.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100005206,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100002549,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100013923,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008305,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100004830,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008186,8840.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100004323,8839.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100016783,8837.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100000219,8837.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100003316,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100007993,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008187,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100019671,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100007401,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100021270,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100016451,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100011856,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100014441,8835.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100020410,8834.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100005188,8834.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008194,8833.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100000641,8832.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100020665,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100018235,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100012222,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100010471,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100005203,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100006177,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100018584,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100011764,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100002337,8831.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100000867,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100020673,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100008819,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100016698,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100003522,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100007115,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100013154,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100006514,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100009783,8826.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100000645,8822.000000000,2896805871761.100000000,3.05E-7
Gujarat,00000000008100018585,8822.000000000,2896805871761.100000000,3.05E-7
