region,product,total_qty,total_revenue,qty_percentage,revenue_percentage
Gujarat,ACID OIL,0,52832291.000000000,0E-9,0E-9
Gujarat,TAPL WAFERS CREAMY ONION 30G RS 5 PROMO,0,52815038.500000000,0E-9,0E-9
Gujarat,TIRUPATI PREMIUM FILTER GN OIL1.750 KG J,0,51890566.510000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CRUNCHY MIRCHI 15 GM 5RS,0,51849783.660000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS TANGY TOMATO 16 GM 5RS,0,51514487.720000000,0E-9,0E-9
Gujarat,TIRUPATI MUSTARD OIL 500 ML BOTTLE,0,51225527.510000000,0E-9,0E-9
Gujarat,TAPL WAFERS MAGICAL MASALA 30G RS5 PROMO,0,51102039.900000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHY MIRCHI 25G RS 5 PROMO,0,50874900.370000000,0E-9,0E-9
Gujarat,TIRUPATI MUSTARD OIL 5 LTR JAR,0,50501228.680000000,0E-9,0E-9
Gujarat,TAPL WAFERS CRUNCHY MIRCHI 30G RS5 PROMO,0,50155304.660000000,0E-9,0E-9
Gujarat,WAFERS CREAMY ONION 25G RS 5 PROMO,0,49728783.780000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN D.GRDE,0,49258000.000000000,0E-9,0E-9
Gujarat,TIRUPATI SNACKS CRISS-CROSSMASALA22GM5RS,0,48568465.060000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CREAM & ONION 15 GM 5RS,0,48536420.800000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT SALTED 30G RS 5 PR,0,48320952.490000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN CHANA DAL 22G 5RS,0,47631104.040000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT CHILLI C. 25G RS5 PROMO,0,45420212.010000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS TANGY TOMATO 15 GM 5RS,0,45332661.010000000,0E-9,0E-9
Gujarat,RBD PALM OLEIN OIL EDIBLE GRADE,0,44433960.000000000,0E-9,0E-9
Gujarat,MARUTI PALMOLIEN OIL 175 GRM POUCH,0,43265846.030000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 24G 5RS,135,42145519.830000000,0.010000000,0E-9
Gujarat,RBD PALM OLEIN OIL OF EDIBLE GRADE,0,41873000.000000000,0E-9,0E-9
Gujarat,TIRUPATI SOYALITE REF  OIL 15 LTR CHAKLI,0,40673154.330000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS MAGIC MASALA 15 GM 5RS,0,40514527.630000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 22G 5RS,0,40403942.310000000,0E-9,0E-9
Gujarat,MARUTI REFINED COTTON OIL 1 LTR POUCH,0,40387283.210000000,0E-9,0E-9
Gujarat,MARUTI PALMOLIEN OIL 425 GRM POUCH,0,40189698.150000000,0E-9,0E-9
Gujarat,WAFERS TANGY TOMATO 25G RS 5 PROMO,0,40128054.000000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESSED GN OIL 1 LTR BOTTLE,0,39515410.860000000,0E-9,0E-9
Gujarat,SUNPRIDE REF SUNFLOWER OIL 1 LTR BOTTLE,0,39509576.690000000,0E-9,0E-9
Gujarat,MARUTI REFINED COTTON OIL 5 LTR JAR,0,39137382.660000000,0E-9,0E-9
Gujarat,TAPL WAFERS TANGY TOMATO 30G RS 5 PROMO,0,38719693.960000000,0E-9,0E-9
Gujarat,TIRUPATI SNACKS WHEELS HOT&SPICY 22GM5RS,0,38373321.520000000,0E-9,0E-9
Gujarat,TIRUPATI SOYALITE REF SOYA OIL 2 LTR JAR,0,37919737.610000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS MAGIC MASALA 16 GM 5RS,0,37706522.160000000,0E-9,0E-9
Gujarat,INDEPENDENCE REF COTTON OIL 15 KG NT,0,36313243.900000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT JALAPENO 25G RS 5 PROMO,0,36031309.310000000,0E-9,0E-9
Gujarat,RICINOLEIC ACID,0,35728126.380000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN C.GRDE,0,34807000.000000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CREAM & ONION 16 GM 5RS,0,34500138.920000000,0E-9,0E-9
Gujarat,TYRE SET 8.25X16 REAR-AADI NAKSHI MRF,0,34137537.240000000,0E-9,0E-9
Gujarat,TIRUPATI FARALI CHIWDA TEEKHA 24G RS 5,90,33776461.370000000,0.010000000,0E-9
Gujarat,TIRUPATI FARALI CHIWDA MEETHA 22G RS 5,90,33464149.820000000,0.010000000,0E-9
Gujarat,OLIXIR COLD PRESSED GN OIL 15 KG NT,0,31836357.130000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESSED G.N. OIL 5 LTR JAR,0,31788347.870000000,0E-9,0E-9
Gujarat,TAPL WAFERS BANANA FARALI 25G RS 5 PROMO,0,31615962.790000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT MINT 25G RS 5 PROMO,0,30893147.030000000,0E-9,0E-9
Gujarat,RBD PALM OLEIN OF EDIBLE OIL,0,30875000.000000000,0E-9,0E-9
Gujarat,FLY ASH,0,29576083.390000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESSED GN OIL 500 ML BOTTLE,0,28646683.570000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT JALAPENO 30G RS 5 PR,0,28157999.790000000,0E-9,0E-9
Gujarat,MARUTI GOLD FILTER GROUNDNUT OIL 15KG NT,0,26900899.350000000,0E-9,0E-9
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 500MLBOTTLE,0,26677385.890000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT PEPPER P. 25G RS5 PROMO,0,25888564.210000000,0E-9,0E-9
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 13KG CHAKLI,0,25575469.000000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 24G 5RS,90,25327992.100000000,0.010000000,0E-9
Gujarat,MARUTI PALMOLIEN OIL 750 GRM POUCH,0,24741203.450000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN G.N. GRDE,0,24650000.000000000,0E-9,0E-9
Gujarat,RBD PALM STERINE,0,24480000.000000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT CHILLI 30G RS 5 PR,0,24298822.340000000,0E-9,0E-9
Gujarat,TIRUPATI MUSTARD OIL 15 KG NT,0,22101160.270000000,0E-9,0E-9
Gujarat,Duty Draw back,2,21903634.000000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT PEPPER 30G RS 5 PR,0,21834634.780000000,0E-9,0E-9
Gujarat,INDEPENDENCE REF COTTON OIL 1 LTR POUCH,0,21484427.800000000,0E-9,0E-9
Gujarat,HIRE CHARGES,1,21168745.000000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESSED MUSTARD OIL 5LTR,0,21116076.550000000,0E-9,0E-9
Gujarat,TIRUPATI REF.COTTON OIL 13 KG CHAKALI,0,21050293.540000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN SHING BHUJIA 22G RS 5,0,20261548.050000000,0E-9,0E-9
Gujarat,TIRUPATI ALPHABETS CHILLICHATPATA22GM5RS,0,19548317.330000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CLASSIC SALTED 30GM 10RS,0,19208571.030000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN ALOO BHUJIA 22G RS 5,0,19109491.590000000,0E-9,0E-9
Gujarat,USED COPPER WIRE SCRAP,0,18900000.000000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESS MUSTARD OIL 1LTRBOTTLE,0,18873027.440000000,0E-9,0E-9
Gujarat,M.S. WASTE,0,18120879.430000000,0E-9,0E-9
Gujarat,ADVT CHARGES FOR OOH,2,17636033.240000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESS WALNUT OIL 120MLBOTTLE,0,17580497.080000000,0E-9,0E-9
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 15LTRCHAKLI,0,16946553.460000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN MOONG DAL 22G 5RS,0,16583369.670000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT MINT 30G RS 5 PR,0,16060091.910000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS MAGIC MASALA 20 GM 5RS,0,15357763.370000000,0E-9,0E-9
Gujarat,TYRE SET 10.00 X 20FRONT UBHI NAKSHI-MRF,0,15260610.680000000,0E-9,0E-9
Gujarat,CASTOR SEED RATE DIFFERENCE,0,14580000.000000000,0E-9,0E-9
Gujarat,TYRE SET 8.25X16 FRONT-UBHI NAKSHI MRF,0,14539130.770000000,0E-9,0E-9
Gujarat,TIRUPATI KACHIGHANIMUSTARDOIL500MLBOTTLE,0,14534830.130000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN RATLAMI SEV 24G 5RS,0,14025657.180000000,0E-9,0E-9
Gujarat,rodtep scrip ((reimbursement),0,13651461.000000000,0E-9,0E-9
Gujarat,].20X20 NPR INS TUBE (FOR NYLON FR TYRE),0,13549453.540000000,0E-9,0E-9
Gujarat,CRUDE RICEBRAN OIL,0,13225500.500000000,0E-9,0E-9
Gujarat,TAPL WAFERS CLASSIC SALTED 60G RS10PROMO,0,13032709.290000000,0E-9,0E-9
Gujarat,1000X20 MT INS TUBE FOR NYLON REAR TYRE,0,12553300.440000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CRUNCHY MIRCHI 30GM 10RS,0,11105018.140000000,0E-9,0E-9
Gujarat,TIRUPATI REF.ACTIVE OIL POU 16X750 ML,0,11008243.420000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT CHILLI C. 50G RS10 PROMO,0,10653863.290000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN A.GRDE,0,10254000.000000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN SHING BHUJIA 24G RS 5,0,10035981.810000000,0E-9,0E-9
Gujarat,295/90 R20 RADIAL TYRE - REAR,0,9865007.820000000,0E-9,0E-9
Gujarat,RBD PALM STEARIN DOUBLE FRAC,0,9850000.000000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS TANGY TOMATO 30 GM 10RS,0,9755676.190000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN CHANA DAL 24G 5RS,0,9601450.120000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHY MIRCHI 50G RS 10 PROMO,0,9343636.490000000,0E-9,0E-9
Gujarat,295/90 R20 TUBE (FOR RADIAL FRONT TYRE),0,8791205.410000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 24G 5RS,0,8414153.460000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CREAM & ONION 30 GM 10RS,0,8405749.640000000,0E-9,0E-9
Gujarat,8.20X20 INS TUBE (FOR NYLON RR TYRE),0,8358211.750000000,0E-9,0E-9
Gujarat,1000X20 MT INS TUBE FOR NYLON FRONT TYRE,0,8270179.820000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN,0,8256501.320000000,0E-9,0E-9
Gujarat,CRUDE RICEBRAN OIL (HIGH FFA),0,8225000.000000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS MAGIC MASALA 30 GM 10RS,0,7902311.390000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT SALTED 60G RS10 PR,0,7841076.800000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN SEV MURMURA M 60GM 10RS,0,7776096.050000000,0E-9,0E-9
Gujarat,HCO FATTY ACID 12-HYDROXYSTEARICACID<90%,0,7762200.000000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT SALTED 50G RS 10 PROMO,0,7478941.480000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CRUN-ROCK SALT 40 GM10RS,0,7264130.860000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CRUN-CHILLI TDK 40GM10RS,0,7263401.650000000,0E-9,0E-9
Gujarat,295/80R22.5 S1M4+TL152M R16 TUBELES REAR,0,7093727.120000000,0E-9,0E-9
Gujarat,WAFERS CREAMY ONION 50G RS 10 PROMO,0,6998365.720000000,0E-9,0E-9
Gujarat,TAPL WAFERS CRUNCHY MIRCHI 60G RS10PROMO,0,6991369.640000000,0E-9,0E-9
Gujarat,CHIPS - B GRADE,0,6935088.340000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT JALAPENO 50G RS10 PROMO,0,6890987.350000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS FARALI BANANA 25GM 10RS,0,6760601.850000000,0E-9,0E-9
Gujarat,TAPL WAFERS CREAMY ONION 60G RS 10 PROMO,0,6682202.710000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT MINT 50G RS 10 PROMO,0,6591938.110000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN BHAVNAGRIGANTHIYA24G5RS,0,6376762.570000000,0E-9,0E-9
Gujarat,ADVT.CHARGES FOR MAGAZINE,3,6283388.380000000,0E-9,0E-9
Gujarat,HYDROGEN GAS(M3),0,6106438.800000000,0E-9,0E-9
Gujarat,WAFERS CLASSIC SALTED 50G RS 10 PROMO,0,5914416.030000000,0E-9,0E-9
Gujarat,WAFERS CRUNCHIT PEPPER P. 50G RS10 PROMO,0,5402353.600000000,0E-9,0E-9
Gujarat,MARUTI PALMOLIEN OIL 15 LTR NEW TIN,0,5329100.620000000,0E-9,0E-9
Gujarat,SUNPRIDE REF SUNFLOWER OIL 15 KG CHAKLI,6,5281432.840000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN SEV MURMURA P 60GM 10RS,0,5278259.740000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN RATLAMI SEV 45G 10RS,0,5246493.750000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 45G 10RS,0,5244938.360000000,0E-9,0E-9
Gujarat,TAPL WAFERS MAGICALMASALA 60G RS10 PROMO,0,5233171.690000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN  MAIZE,0,5134377.240000000,0E-9,0E-9
Gujarat,TIRUPATI SNACKS MOON CUPS-KM 24 GM 5RS,0,5089213.920000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN ALOO BHUJIA 24G RS 5,0,5006755.030000000,0E-9,0E-9
Gujarat,1000X20 BS INS FLAP FOR NYLON REAR TYRE,0,4791655.920000000,0E-9,0E-9
Gujarat,INDEPENDENCE FILTER GN OIL 1 LTR POUCH,0,4743435.600000000,0E-9,0E-9
Gujarat,OLIXIR COLDPRESS MUSTARDOIL 500ML BOTTLE,0,4620999.220000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 45G 10RS,0,4518639.610000000,0E-9,0E-9
Gujarat,TAPL WAFERS TANGY TOMATO 60G RS 10 PROMO,0,4355014.210000000,0E-9,0E-9
Gujarat,FATTY ACID (RICEBRAN FATTY),0,4234580.000000000,0E-9,0E-9
Gujarat,TIRUPATI FARALI CHIWDA MEETHA 20G RS 5,0,4003869.100000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEENBHAVNAGRIGANTHIYA45G10RS,0,3975422.730000000,0E-9,0E-9
Gujarat,SCRAP MATERIAL,0,3907606.760000000,0E-9,0E-9
Gujarat,WAFERS MAGICAL MASALA 50G RS 10 PROMO,0,3822515.050000000,0E-9,0E-9
Gujarat,RBD PALM STEARIN DOUBLE FRAC,0,3699660.000000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 45G 10RS,0,3565480.820000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN N.GRDE,0,3500000.000000000,0E-9,0E-9
Gujarat,TIRUPATI FARALI CHIWDA TEEKHA 22G RS 5,0,3486505.050000000,0E-9,0E-9
Gujarat,WAX (SUNFLOWER),0,3479479.200000000,0E-9,0E-9
Gujarat,8.20X20 NPR INS FLAP (FOR NYLON RR TYRE),0,3412179.780000000,0E-9,0E-9
Gujarat,HYDROGENATED CASTOR OIL (HCO),0,3349401.960000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT PEPPER 60G RS 10 PR,0,3336894.100000000,0E-9,0E-9
Gujarat,TUBE FOR 08.25 X 16 TYRE,0,3313239.260000000,0E-9,0E-9
Gujarat,Waste Box,0,3238284.340000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT JALAPENO 60G RS 10PR,0,3182117.670000000,0E-9,0E-9
Gujarat,TIRUPATI ACTIVE REF CORN OIL 13KG CHAKLI,0,3161477.940000000,0E-9,0E-9
Gujarat,1000X20 BS INS FLAP FOR NYLON FRONT TYRE,0,3156771.880000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CLASSIC SALTED 44GM 10RS,0,3107354.060000000,0E-9,0E-9
Gujarat,295/90 R20 FLAP (FOR RADIAL FRONT TYRE),0,3057163.880000000,0E-9,0E-9
Gujarat,TIRUPATI SOYALITE REF SOYA OIL 15LTR JAR,0,2989359.040000000,0E-9,0E-9
Gujarat,WAFERS TANGY TOMATO 50G RS 10 PROMO,0,2839233.320000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS TANGY TOMATO 44 GM 10RS,0,2831895.940000000,0E-9,0E-9
Gujarat,SCRAP MATERIAL(NO),0,2669570.660000000,0E-9,0E-9
Gujarat,WASTE GALVANIZE COVER,0,2604565.590000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 48G 10RS,0,2592000.000000000,0E-9,0E-9
Gujarat,RENT GODOWN,3,2405704.000000000,0E-9,0E-9
Gujarat,TIRUPATI SOYALITE REF  OIL 15 KG CHAKLI,0,2392500.000000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT CHILLI 60G RS 10 PR,0,2382487.750000000,0E-9,0E-9
Gujarat,RBD PALM OLEIN OIL (USED OIL),0,2351600.000000000,0E-9,0E-9
Gujarat,duty drawback(reimbursement),0,2269392.000000000,0E-9,0E-9
Gujarat,ALLUMINUM WASTE,0,2062000.000000000,0E-9,0E-9
Gujarat,Tirupati WAFER CRIT MINT 60G RS 10 PR,0,2061913.360000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS MAGIC MASALA 44 GM 10RS,0,2011293.150000000,0E-9,0E-9
Gujarat,Waste Silicone Paper Roll,0,1985071.280000000,0E-9,0E-9
Gujarat,COPPER SCRAP-OTHERS,0,1965000.000000000,0E-9,0E-9
Gujarat,TIRUPATI MUSTARD OIL 15 LTR NT,0,1888173.000000000,0E-9,0E-9
Gujarat,WAX (RICE BRAN),0,1852550.000000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN NEW,0,1848000.000000000,0E-9,0E-9
Gujarat,TIRUPATI REF RICE BRAN OIL 13 KG CHAKLI,0,1739520.840000000,0E-9,0E-9
Gujarat,Waste Plastic - (LD & PP),0,1725600.950000000,0E-9,0E-9
Gujarat,OLIXIR COLD PRESS ALMOND OIL 120MLBOTTLE,0,1702618.500000000,0E-9,0E-9
Gujarat,CRUDE RICEBRAN OIL(HIGH FFA),0,1648870.000000000,0E-9,0E-9
Gujarat,BLOW MOULDING MACHINE NO. 3 SR. NO. 4569,0,1600000.000000000,0E-9,0E-9
Gujarat,5 LTR.JAR BOX - OLIXIR GROUNDNUT OIL,0,1584660.840000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN GN,0,1534501.000000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 48G 10RS,0,1520640.000000000,0E-9,0E-9
Gujarat,TIRUPATI REFINED GROUNDNUT OIL 4.35 KG J,0,1494306.000000000,0E-9,0E-9
Gujarat,TIRUPATI REFINED COTTON OIL15 LTR BUCKET,0,1427031.760000000,0E-9,0E-9
Gujarat,295/80 R22.5 TUBELESS TYRE FRONT(TRAILOR,0,1423049.400000000,0E-9,0E-9
Gujarat,EMPTY SEED BARDAN DGRADE,0,1420000.000000000,0E-9,0E-9
Gujarat,BLOW MOULDING MACHING NO. 5 SR. NO. 3914,0,1400000.000000000,0E-9,0E-9
Gujarat,FLAP 20 M FOR 8.25 X 16 TYRE,0,1396650.120000000,0E-9,0E-9
Gujarat,5 LTR JAR - EMPTY - PLAIN OLIXIR,0,1364320.660000000,0E-9,0E-9
Gujarat,COLD PRESSED COCONUT OIL,0,1284902.840000000,0E-9,0E-9
Gujarat,WASTE WOODEN,0,1261595.240000000,0E-9,0E-9
Gujarat,TIRUPATI PREMIUM FILTER GN OIL 2 LTR JAR,0,1247588.570000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 48G 10RS,0,1244159.570000000,0E-9,0E-9
Gujarat,TIRUPATI REFINED COTTON OIL 15 LTR JAR,0,1241010.240000000,0E-9,0E-9
Gujarat,Waste Plastic HDPE Bag,0,1203201.000000000,0E-9,0E-9
Gujarat,RENT OFFICE DEC 2025,0,1161365.300000000,0E-9,0E-9
Gujarat,RENT OFFICE OCT 2025,0,1161365.300000000,0E-9,0E-9
Gujarat,RENT OFFICE SEP 2025,0,1161365.300000000,0E-9,0E-9
Gujarat,RENT OFFICE NOV 2025,0,1161365.300000000,0E-9,0E-9
Gujarat,RENT OFFICE AUG 2025,0,1161365.300000000,0E-9,0E-9
Gujarat,BANANA WAFERS B-GRADE,0,1149968.230000000,0E-9,0E-9
Gujarat,1 LTR.BOTTLE BOX FOR OLIXIR OIL,0,1108665.600000000,0E-9,0E-9
Gujarat,TIRUPATI WAFERS CRUNCHY MIRCHI 44GM 10RS,0,1087992.720000000,0E-9,0E-9
Gujarat,RENT OFFICE JUNE 2025,0,1061365.300000000,0E-9,0E-9
Gujarat,RENT OFFICE MAY 2025,0,1061365.300000000,0E-9,0E-9
Gujarat,MARUTI REFINED COTTON OIL 2 LTR JAR,0,967469.600000000,0E-9,0E-9
Gujarat,COLD PRESSED SESAME OIL,0,958583.440000000,0E-9,0E-9
Gujarat,TIRUPATI ALPHABETS CHILLICHATPATA24G 5RS,0,949011.790000000,0E-9,0E-9
Gujarat,CASTOR DE OIL CAKE BAD MATERIAL,0,938744.200000000,0E-9,0E-9
Gujarat,TIRUPATI KACHI GHANI MUSTARD OIL750MLPOU,0,908430.700000000,0E-9,0E-9
Gujarat,Waste Paper bamboo,0,866400.250000000,0E-9,0E-9
Gujarat,TIRUPATI NAMKEENBHAVNAGRIGANTHIYA48G10RS,0,864000.000000000,0E-9,0E-9
Gujarat,MARUTI REFINED COTTON OIL 1 LTR BOTTLE,0,760043.640000000,0E-9,0E-9
Gujarat,PVC SHRINK BAGS-5 LTR.JAR-OLD DESIGN,0,754881.680000000,0E-9,0E-9
Gujarat,EMPTY TIN - DAMAGE,0,740184.820000000,0E-9,0E-9
Gujarat,CASTOR  FLY ASH,0,720000.000000000,0E-9,0E-9
Gujarat,00000000008100015766,1,692550.000000000,0E-9,0E-9
Gujarat,TIRUPATI PREMI.FIL. GN OIL POU 16X750 ML,0,690797.130000000,0E-9,0E-9
Gujarat,00000000008100015226,1,689870.000000000,0E-9,0E-9
Gujarat,00000000008100015762,1,683320.000000000,0E-9,0E-9
Gujarat,00000000008100015543,1,674770.000000000,0E-9,0E-9
Gujarat,00000000008100014833,1,674190.000000000,0E-9,0E-9
Gujarat,00000000008100015542,1,674080.000000000,0E-9,0E-9
Gujarat,COLD PRESSED PEANUT OIL,0,672155.040000000,0E-9,0E-9
Gujarat,00000000008100015577,1,671350.000000000,0E-9,0E-9
Gujarat,00000000008100015652,1,669120.000000000,0E-9,0E-9
Gujarat,8.20X20 NPR INS FLAP (FOR NYLON FR TYRE),0,667607.560000000,0E-9,0E-9
Gujarat,00000000008100015545,1,665360.000000000,0E-9,0E-9
Gujarat,00000000008100016091,1,661490.000000000,0E-9,0E-9
Gujarat,00000000008100016117,1,660330.000000000,0E-9,0E-9
Gujarat,00000000008100016094,1,658520.000000000,0E-9,0E-9
Gujarat,00000000008100014982,1,658350.000000000,0E-9,0E-9
Gujarat,00000000008100015191,1,658190.000000000,0E-9,0E-9
Gujarat,00000000008100015351,1,658020.000000000,0E-9,0E-9
Gujarat,00000000008100015555,1,657840.000000000,0E-9,0E-9
Gujarat,00000000008100015553,1,656980.000000000,0E-9,0E-9
Gujarat,OUTER FOR 5 LTR JAR - PEARL GOLD OLIXIR,0,656917.340000000,0E-9,0E-9
Gujarat,00000000008100015245,1,656700.000000000,0E-9,0E-9
Gujarat,00000000008100015541,1,656640.000000000,0E-9,0E-9
Gujarat,00000000008100015419,1,656540.000000000,0E-9,0E-9
Gujarat,00000000008100016365,1,655550.000000000,0E-9,0E-9
Gujarat,00000000008100015540,1,655440.000000000,0E-9,0E-9
Gujarat,00000000008100015547,1,653730.000000000,0E-9,0E-9
Gujarat,00000000008100015756,1,653240.000000000,0E-9,0E-9
Gujarat,00000000008100015120,1,652910.000000000,0E-9,0E-9
Gujarat,00000000008100015274,1,652740.000000000,0E-9,0E-9
Gujarat,00000000008100016093,1,652580.000000000,0E-9,0E-9
Gujarat,00000000008100015546,1,652540.000000000,0E-9,0E-9
Gujarat,00000000008100015554,1,652190.000000000,0E-9,0E-9
Gujarat,00000000008100016364,1,651920.000000000,0E-9,0E-9
Gujarat,00000000008100015906,1,651090.000000000,0E-9,0E-9
Gujarat,00000000008100015439,1,650600.000000000,0E-9,0E-9
Gujarat,00000000008100015665,1,650430.000000000,0E-9,0E-9
Gujarat,00000000008100015821,1,649940.000000000,0E-9,0E-9
Gujarat,00000000008100016178,1,649440.000000000,0E-9,0E-9
Gujarat,00000000008100015327,1,649280.000000000,0E-9,0E-9
Gujarat,OLIXIR HAIR OIL 100 ML BOTTLE,0,648885.060000000,0E-9,0E-9
Gujarat,00000000008100015775,1,648780.000000000,0E-9,0E-9
Gujarat,00000000008100016310,1,648450.000000000,0E-9,0E-9
Gujarat,00000000008100016085,1,648290.000000000,0E-9,0E-9
Gujarat,00000000008100015298,1,647960.000000000,0E-9,0E-9
Gujarat,00000000008100016007,1,647960.000000000,0E-9,0E-9
Gujarat,00000000008100015293,1,647460.000000000,0E-9,0E-9
Gujarat,00000000008100015246,1,646640.000000000,0E-9,0E-9
Gujarat,00000000008100016006,1,646140.000000000,0E-9,0E-9
Gujarat,00000000008100015474,1,646140.000000000,0E-9,0E-9
Gujarat,00000000008100015329,1,646140.000000000,0E-9,0E-9
Gujarat,00000000008100016089,1,645810.000000000,0E-9,0E-9
Gujarat,00000000008100015894,1,645650.000000000,0E-9,0E-9
Gujarat,00000000008100015437,1,645480.000000000,0E-9,0E-9
Gujarat,00000000008100015885,1,645320.000000000,0E-9,0E-9
Gujarat,00000000008100016095,1,645150.000000000,0E-9,0E-9
Gujarat,00000000008100016041,1,644990.000000000,0E-9,0E-9
Gujarat,00000000008100015248,1,644990.000000000,0E-9,0E-9
Gujarat,00000000008100015418,1,644990.000000000,0E-9,0E-9
Gujarat,00000000008100016116,1,644820.000000000,0E-9,0E-9
Gujarat,00000000008100015304,1,644820.000000000,0E-9,0E-9
Gujarat,00000000008100014922,1,644660.000000000,0E-9,0E-9
Gujarat,00000000008100016009,1,644160.000000000,0E-9,0E-9
Gujarat,00000000008100015819,1,643830.000000000,0E-9,0E-9
Gujarat,00000000008100016177,1,643670.000000000,0E-9,0E-9
Gujarat,00000000008100015662,1,643670.000000000,0E-9,0E-9
Gujarat,00000000008100016090,1,643670.000000000,0E-9,0E-9
Gujarat,00000000008100016014,1,643170.000000000,0E-9,0E-9
Gujarat,00000000008100016194,1,643170.000000000,0E-9,0E-9
